Date,price,rsi_signal,ma_signal,macd_signal,overall_signal,recommendation
2024-04-22 00:00:00+05:30,1469.8387451171875,0,1,-1,0.0,Hold
2024-04-23 00:00:00+05:30,1449.45263671875,0,-1,-1,-0.6666666666666666,Sell
2024-04-24 00:00:00+05:30,1440.3646240234375,0,-1,-1,-0.6666666666666666,Sell
2024-04-25 00:00:00+05:30,1450.0982666015625,0,-1,-1,-0.6666666666666666,Sell
2024-04-26 00:00:00+05:30,1442.7235107421875,0,-1,-1,-0.6666666666666666,Sell
2024-04-29 00:00:00+05:30,1455.1141357421875,0,-1,-1,-0.6666666666666666,Sell
2024-04-30 00:00:00+05:30,1457.07568359375,0,-1,-1,-0.6666666666666666,Sell
2024-05-02 00:00:00+05:30,1456.6287841796875,0,-1,-1,-0.6666666666666666,Sell
2024-05-03 00:00:00+05:30,1424.2989501953125,0,-1,-1,-0.6666666666666666,Sell
2024-05-06 00:00:00+05:30,1409.921875,0,-1,-1,-0.6666666666666666,Sell
2024-05-07 00:00:00+05:30,1391.9940185546875,1,-1,-1,-0.3333333333333333,Hold
2024-05-08 00:00:00+05:30,1408.9534912109375,0,-1,-1,-0.6666666666666666,Sell
2024-05-09 00:00:00+05:30,1384.6937255859375,0,-1,-1,-0.6666666666666666,Sell
2024-05-10 00:00:00+05:30,1397.90380859375,0,-1,-1,-0.6666666666666666,Sell
2024-05-13 00:00:00+05:30,1393.210693359375,1,-1,-1,-0.3333333333333333,Hold
2024-05-14 00:00:00+05:30,1410.4681396484375,0,-1,-1,-0.6666666666666666,Sell
2024-05-15 00:00:00+05:30,1406.6939697265625,0,-1,-1,-0.6666666666666666,Sell
2024-05-16 00:00:00+05:30,1415.70751953125,0,-1,-1,-0.6666666666666666,Sell
2024-05-17 00:00:00+05:30,1425.9874267578125,0,-1,1,0.0,Hold
2024-05-21 00:00:00+05:30,1426.4095458984375,0,-1,1,0.0,Hold
2024-05-22 00:00:00+05:30,1450.7686767578125,0,1,1,0.6666666666666666,Buy
2024-05-23 00:00:00+05:30,1475.9969482421875,0,1,1,0.6666666666666666,Buy
2024-05-24 00:00:00+05:30,1470.236083984375,0,1,1,0.6666666666666666,Buy
2024-05-27 00:00:00+05:30,1456.330810546875,0,1,1,0.6666666666666666,Buy
2024-05-28 00:00:00+05:30,1446.3487548828125,0,1,1,0.6666666666666666,Buy
2024-05-29 00:00:00+05:30,1431.0281982421875,0,-1,1,0.0,Hold
2024-05-30 00:00:00+05:30,1415.2108154296875,0,-1,1,0.0,Hold
2024-05-31 00:00:00+05:30,1420.723388671875,0,-1,1,0.0,Hold
2024-06-03 00:00:00+05:30,1500.1075439453125,-1,1,1,0.3333333333333333,Hold
2024-06-04 00:00:00+05:30,1387.8223876953125,0,-1,-1,-0.6666666666666666,Sell
2024-06-05 00:00:00+05:30,1411.138671875,0,-1,-1,-0.6666666666666666,Sell
2024-06-06 00:00:00+05:30,1421.9151611328125,0,-1,-1,-0.6666666666666666,Sell
2024-06-07 00:00:00+05:30,1460.0057373046875,0,1,1,0.6666666666666666,Buy
